# tick 4000
[agents]
entity	resources	trust_baseline	age	venture_chance	traits	coop_quality	group_key
491	4143.1602	0.1300	4001	0.4000	3,3,2	0.5000	62
476	5022.8965	-0.0483	4001	0.4000	1,1,3	0.5000	23
477	6761.9717	0.1820	4001	0.4000	3,1,3	0.5000	55
4294968227	4134.0405	-0.1955	3900	0.4000	3,3,1	0.5000	61
514	6115.3462	0.4614	4001	0.4000	2,2,2	0.5000	42
480	6969.0620	0.4021	4001	0.4000	0,3,3	0.5000	15
4294968166	4358.4634	0.1024	3950	0.4000	3,0,2	0.5000	50
500	7991.0928	0.2809	4001	0.4000	2,2,0	0.5000	40
502	6374.3271	0.0811	4001	0.4000	0,1,2	0.5000	6
497	4688.9453	0.3336	4001	0.4000	0,2,3	0.5000	11
485	3177.4526	0.1717	4001	0.4000	2,0,3	0.5000	35
513	4234.6748	0.1123	4001	0.4000	2,0,2	0.5000	34
487	1915.5797	-0.2480	4001	0.4000	1,3,3	0.5000	31
499	3821.3979	0.4231	4001	0.4000	3,3,2	0.5000	62
506	6029.5649	-0.1457	4001	0.4000	3,3,0	0.5000	60
504	4652.9741	0.1652	4001	0.4000	2,0,2	0.5000	34
8589935101	1777.4414	0.0966	3850	0.4000	2,1,1	0.5000	37
4294967977	4753.4575	0.2750	3800	0.4000	0,2,2	0.5000	10
4294967813	3047.9346	0.0004	3750	0.4000	1,1,1	0.5000	21
8589935087	5821.6021	-0.0673	3700	0.4000	3,3,0	0.5000	60
12884902813	4551.2617	-0.1316	3650	0.4000	2,2,1	0.5000	41
8589935390	6625.4795	0.4531	3600	0.4000	0,2,2	0.5000	10
4294968052	5753.7666	0.4440	3550	0.4000	3,3,2	0.5000	62
4294968006	5628.1138	0.4859	3500	0.4000	2,1,3	0.5000	39
8589935384	5696.1387	0.3051	3450	0.4000	2,1,0	0.5000	36
8589935413	5446.1382	0.0156	3400	0.4000	2,2,2	0.5000	42
4294967944	6600.0791	0.1358	3350	0.4000	3,3,3	0.5000	63
4294968188	4427.9609	-0.1100	3300	0.4000	3,3,3	0.5000	63
4294968215	5811.0322	0.0088	3250	0.4000	1,3,1	0.5000	29
4294967966	4842.4160	0.1589	3200	0.4000	3,2,0	0.5000	56
4294968077	4272.2490	0.0454	3150	0.4000	1,1,2	0.5000	22
963	5621.5000	0.2006	3100	0.4000	0,2,0	0.5000	8
999	5897.5127	0.0363	3050	0.4000	1,3,1	0.5000	29
1030	4790.5801	-0.2373	3000	0.4000	0,0,1	0.5000	1
1062	5120.4795	-0.1223	2950	0.4000	0,0,0	0.5000	0
1093	4509.0391	-0.0860	2900	0.4000	0,1,0	0.5000	4
1124	4588.3701	0.1811	2850	0.4000	1,3,1	0.5000	29
1165	4253.1592	-0.1143	2800	0.4000	0,1,2	0.5000	6
1199	2994.5327	-0.2383	2750	0.4000	3,0,1	0.5000	49
1242	4355.0645	0.3730	2700	0.4000	2,2,0	0.5000	40
1283	4087.6699	-0.1909	2650	0.4000	2,3,2	0.5000	46
1319	4094.8242	-0.2541	2600	0.4000	0,0,0	0.5000	0
1356	4238.3589	-0.0171	2550	0.4000	2,0,1	0.5000	33
1393	4553.1289	-0.0129	2500	0.4000	0,3,2	0.5000	14
1442	4179.2969	-0.0808	2450	0.4000	2,3,0	0.5000	44
1486	5255.3232	0.3352	2400	0.4000	2,2,1	0.5000	41
1534	4242.1743	0.3804	2350	0.4000	0,3,0	0.5000	12
1584	3715.6208	0.3330	2300	0.4000	3,1,0	0.5000	52
1628	4344.1611	0.3247	2250	0.4000	1,1,0	0.5000	20
1680	3746.5847	0.4710	2200	0.4000	3,1,3	0.5000	55
1719	4201.1104	-0.0544	2150	0.4000	2,1,2	0.5000	38
1772	4190.6396	-0.0144	2100	0.4000	1,0,1	0.5000	17
1825	3837.2612	0.3838	2050	0.4000	3,1,1	0.5000	53
1880	4698.0532	0.1813	2000	0.4000	3,2,0	0.5000	56
1937	3121.3413	0.3574	1950	0.4000	1,3,1	0.5000	29
1982	4204.1631	-0.1627	1900	0.4000	1,2,0	0.5000	24
2046	4970.8882	0.1121	1850	0.4000	2,0,1	0.5000	33
2092	4145.8955	-0.2590	1800	0.4000	2,2,2	0.5000	42
2152	4048.8376	0.1569	1750	0.4000	2,1,1	0.5000	37
2204	4675.2969	0.1902	1700	0.4000	3,2,1	0.5000	57
2268	3369.2739	-0.1782	1650	0.4000	2,0,1	0.5000	33
2336	3232.8845	0.0793	1600	0.4000	3,2,0	0.5000	56
2395	3628.0789	-0.1402	1550	0.4000	1,0,3	0.5000	19
2449	3517.9326	0.3594	1500	0.4000	2,2,3	0.5000	43
2516	3899.3691	-0.1088	1450	0.4000	1,0,2	0.5000	18
2569	3545.8418	0.4210	1400	0.4000	0,3,0	0.5000	12
2641	3297.1089	-0.1547	1350	0.4000	3,0,3	0.5000	51
2698	3331.2415	-0.0134	1300	0.4000	1,3,3	0.5000	31
2759	2824.2878	0.4605	1250	0.4000	1,1,3	0.5000	23
